Location,Date_Time,Temperature_C,Humidity_pct,Precipitation_mm,Wind_Speed_kmh
Philadelphia,2024/2/28 12:37,-2.312750954,86.34435814,5.040635284,11.85359258
New York,2024/1/3 0:28,-7.087963765,56.64234617,0.615685851,6.483384325
Philadelphia,2024/4/30 8:14,-5.23901552,46.53388948,7.502797163,21.7977012
San Antonio,2024/1/30 14:54,20.91972812,41.02985028,6.931371196,27.95318141
San Diego,2024/4/23 16:56,23.00803005,60.73323627,3.355937205,29.89708733
San Jose,2024/4/24 4:46,-6.433504117,38.09128287,7.069432088,24.3925388
San Diego,2024/1/25 10:00,-3.173163597,57.25718846,2.593218719,3.075118534
Phoenix,2024/2/17 9:28,-15.56631339,49.5100489,11.23054932,23.52698564
Chicago,2024/4/30 8:49,18.26640997,49.21621615,0.956095559,4.546083316
New York,2024/3/8 19:01,-5.104626099,74.50500362,3.90917162,28.7739785
San Jose,2024/1/31 19:51,23.5120704,69.64156791,1.44817985,4.99792082
Phoenix,2024/5/2 22:27,23.87766657,69.1505637,1.239087099,22.66300063
Philadelphia,2024/5/15 22:26,5.930628984,85.90585105,9.61111326,27.34240561
Houston,2024/5/9 2:52,21.84649316,47.11415268,5.431727912,15.45798572
San Antonio,2024/3/2 6:20,6.054718971,40.0991931,6.229388936,14.98022175
Chicago,2024/2/22 1:54,38.26767293,46.83869485,6.353835573,2.912017133
Philadelphia,2024/2/8 5:08,37.24376599,47.62154982,5.186029882,0.944163455
Dallas,2024/4/22 7:36,28.36591975,87.41660984,5.790841869,23.35748742
San Diego,2024/1/7 22:20,39.38238965,86.72394022,3.249805885,6.260045441
Philadelphia,2024/1/28 9:00,6.66581619,68.68755338,0.618758269,1.932838489
Philadelphia,2024/3/21 9:32,21.25164053,75.00226171,8.5771921,21.64736547
Houston,2024/2/7 8:29,7.828349396,54.04120207,7.262824797,17.65100408
San Diego,2024/3/18 8:51,4.121329845,80.00727333,8.396715826,9.305318773
San Antonio,2024/4/4 0:24,-2.59676889,32.50423549,4.96290348,0.625969688
Phoenix,2024/1/26 2:23,34.75492292,78.61680022,8.821506011,9.245129986
Chicago,2024/1/9 1:13,9.026225118,67.92105386,0.120141447,22.2936519
San Antonio,2024/2/8 4:55,13.60973839,32.59468248,5.212277443,7.820773849
New York,2024/2/11 11:13,-7.666059769,78.1376101,6.047403974,7.675847183
Phoenix,2024/5/12 19:53,-3.608213489,41.41613258,2.926169905,23.32937061
Philadelphia,2024/2/15 15:25,18.69986161,68.71709437,0.674118233,24.50681163
Chicago,2024/4/20 6:49,-9.099004094,87.32663958,9.581649066,27.49396532
Phoenix,2024/1/11 7:35,35.18571502,33.59144283,4.70344583,17.05270852
San Antonio,2024/3/2 7:18,-8.674966193,74.0497024,1.387332115,1.069065931
Houston,2024/4/6 5:57,4.80271667,68.19384148,8.380841813,1.788254099
Phoenix,2024/4/15 21:01,5.38206739,31.24149541,0.604133928,20.91835216
Philadelphia,2024/2/7 3:54,-8.377617733,67.74051649,5.187012052,23.55407621
San Jose,2024/3/4 21:54,36.93305838,84.86234188,9.313211576,18.72717386
New York,2024/3/26 15:51,18.14708286,77.60166826,7.751556918,11.31747772
Phoenix,2024/5/12 11:40,15.9287803,73.68131242,7.151666111,21.06539714
San Diego,2024/3/10 18:59,26.31858998,45.76075045,6.081396173,17.2422467
San Jose,2024/3/16 23:23,5.85134307,60.15540901,3.754602813,20.5708669
Houston,2024/2/8 11:39,30.1817245,30.56200927,4.27058196,28.9443783
Chicago,2024/3/10 20:32,29.93383365,82.20805071,4.832153883,13.30655032
San Jose,2024/5/4 23:47,10.94309345,52.60097169,8.701834017,0.377500932
Houston,2024/3/1 9:47,-9.02790907,63.38814254,9.66813286,29.12395346
San Diego,2024/1/5 17:02,7.308005111,82.68198871,2.547529456,4.730129698
New York,2024/3/28 5:05,1.161473864,57.71889448,0.561774536,11.20416399
Chicago,2024/5/17 19:21,-0.141344084,87.9451857,6.363014289,16.78790606
Dallas,2024/2/25 18:59,39.65562915,74.50394081,1.746168115,7.971225988
San Jose,2024/3/8 12:11,20.62114751,41.43638093,9.644418276,26.87892737
San Diego,2024/2/27 15:51,-0.852816572,77.87819886,4.860639222,13.42321211
New York,2024/3/10 21:58,34.29367996,47.0855883,3.830071302,19.54033861
Philadelphia,2024/2/8 0:21,25.70971584,73.74658993,5.125378199,12.57589129
New York,2024/1/14 11:18,-5.009829234,51.46267794,9.583400543,15.47464968
Los Angeles,2024/2/28 23:21,17.10594053,87.68257035,5.118956298,15.12311154
Philadelphia,2024/1/23 20:46,10.65982295,41.31396421,8.165390494,27.91607232
Chicago,2024/4/6 7:10,17.2991509,57.40019857,5.773864042,1.282838168
New York,2024/5/17 8:33,31.9753421,66.43426424,9.272303471,5.821613495
San Diego,2024/5/5 15:51,13.22445884,80.78584041,5.336466903,22.6467569
New York,2024/1/10 19:11,-1.891733187,47.55629655,3.905274346,3.138412288
New York,2024/1/29 17:57,3.186924636,63.62833672,1.6674146,2.997333959
San Jose,2024/1/2 6:42,32.13586016,85.36908864,5.404908877,29.27888715
Los Angeles,2024/1/15 16:00,3.120336261,79.84163302,5.915783468,18.12316852
San Jose,2024/4/26 15:24,16.92895077,40.38322023,9.282376016,9.484768009
Chicago,2024/4/8 12:50,6.759416546,36.00928717,1.227494891,14.6522501
Los Angeles,2024/1/18 0:01,36.96375076,70.42660001,8.721451071,27.8042564
San Antonio,2024/3/24 11:14,29.03283101,43.61114188,5.969256415,14.68485151
Los Angeles,2024/3/16 9:22,31.8325428,70.14981408,4.325086735,6.715110892
Dallas,2024/3/12 2:15,15.02047322,80.38621521,6.427892381,6.108332871
San Diego,2024/3/30 9:11,7.769614978,77.75385458,6.20373627,2.027978341
Los Angeles,2024/4/30 18:55,-3.635674566,32.74528256,7.545768481,10.01270661
San Diego,2024/2/21 1:44,7.795249098,46.48966585,6.419605351,25.45010732
Dallas,2024/4/11 18:20,4.465609604,30.17079659,7.125491145,4.127203203
Philadelphia,2024/5/16 17:23,38.48675211,84.14924771,3.986785446,13.6567502
New York,2024/3/14 14:05,-7.24028532,30.79768847,8.214841231,28.0184216
Dallas,2024/4/3 9:25,-5.498196364,66.67487829,9.030305374,2.496167617
Los Angeles,2024/3/18 5:32,35.63334565,45.59752797,1.316662592,16.16859763
Phoenix,2024/1/31 11:41,28.72180771,73.31201345,3.617638674,4.434548908
Phoenix,2024/1/8 16:34,-13.50119102,76.96657161,6.516045628,19.67916794
Philadelphia,2024/1/7 3:06,-1.691850559,58.75298861,3.441485351,9.312598203
Phoenix,2024/2/8 8:14,21.05725108,53.2239428,12.36186062,8.769934512
Chicago,2024/4/11 21:33,17.80899487,38.9378435,3.50320395,23.50832128
San Jose,2024/1/24 12:50,3.894286901,56.16011121,4.091153994,19.85697212
Houston,2024/5/8 20:29,30.70992627,82.14956902,5.166115718,10.01351781
San Antonio,2024/2/4 3:15,28.10883317,47.92535587,3.436339762,25.84344546
San Jose,2024/2/10 4:03,25.87338098,63.86855496,3.72175065,11.84312604
Los Angeles,2024/5/10 17:58,-9.280088751,83.57805476,7.642689134,1.918088042
San Jose,2024/1/24 23:20,39.09743621,83.08882027,9.903795553,11.71039603
San Jose,2024/5/14 7:54,23.80422333,84.87268696,1.343045972,5.049019734
Houston,2024/2/15 10:55,3.174657611,48.06208845,2.959669212,19.44707338
San Antonio,2024/3/3 15:14,32.8433248,82.04713615,9.57840718,29.59645444
New York,2024/4/21 22:00,-3.853852795,53.0381104,8.990948634,7.339726464
New York,2024/4/15 8:54,10.47079225,40.45867669,1.188068248,0.7151425
Philadelphia,2024/2/13 17:37,25.00581952,82.67314388,9.612106883,12.53794899
Phoenix,2024/4/4 2:20,12.26078276,63.79367437,5.196310895,24.85071843
Chicago,2024/3/15 21:04,9.257593187,30.40235548,2.995964185,22.44021723
Houston,2024/3/8 0:23,19.74729538,85.17080438,5.606299001,20.50439565
Phoenix,2024/2/15 18:40,22.90388788,76.16361776,2.840037525,27.06496562
Los Angeles,2024/1/1 16:44,37.51298649,59.56236153,9.396537832,27.04576169
Philadelphia,2024/5/6 0:29,-8.108195442,56.04620117,6.764437456,14.23387317
San Diego,2024/1/25 20:49,1.524661366,72.90762803,2.546276883,1.409626998
Philadelphia,2024/2/8 23:10,37.21073602,37.17655007,5.123849015,15.53203016
San Diego,2024/3/11 9:52,33.07888587,34.28400653,0.382834821,17.76219958
Houston,2024/5/8 11:42,14.5092715,45.80396011,4.32583735,24.48360748
Chicago,2024/2/14 16:51,38.04670362,56.07275723,8.359231496,23.09034045
Houston,2024/2/25 5:28,23.00167079,30.10142753,0.807282737,25.89723913
San Jose,2024/2/17 6:35,31.17525466,67.14876848,9.921017346,9.093940985
New York,2024/2/21 7:10,3.507072795,38.79256383,1.085951568,0.265004306
San Jose,2024/2/8 5:37,20.40969629,66.2177461,4.983731913,4.524235307
Philadelphia,2024/1/30 10:16,39.75406113,74.30028169,4.603587575,20.1476725
San Antonio,2024/4/13 0:45,31.06062963,59.52846329,0.484468492,23.05664681
New York,2024/2/6 18:05,10.63799558,64.07954918,6.374939748,0.507978715
San Diego,2024/1/15 0:42,-3.367586959,69.80473745,6.234857702,13.25701178
Dallas,2024/3/15 8:53,0.786555933,43.79902327,4.763309805,19.7452454
Chicago,2024/4/19 5:03,19.10742788,89.81079644,3.351330233,1.694258989
Dallas,2024/2/22 21:12,-9.091150394,34.06224449,8.534828485,15.13984845
Houston,2024/1/20 14:23,18.13191848,61.55058267,3.597788695,24.90244763
New York,2024/5/11 13:24,3.832547042,86.77795351,4.628883543,3.067277343
New York,2024/1/4 6:56,-2.808258506,65.75673094,1.855684381,20.32657966
San Jose,2024/4/25 14:16,0.487926681,76.56337435,1.437517223,13.88053006
Chicago,2024/2/20 14:50,32.07755939,33.53472921,6.689166272,8.562298072
San Antonio,2024/2/25 22:56,-2.2072831,68.45467205,9.296862536,12.46903747
New York,2024/5/14 4:19,10.1329188,64.28676843,7.482094317,25.49650042
Philadelphia,2024/5/10 20:28,18.86408027,31.86965964,0.20639586,3.212598905
San Jose,2024/5/11 5:21,29.18627437,56.9916887,6.960023794,19.13456634
Phoenix,2024/2/22 15:46,22.80259428,79.80853987,4.48532177,23.30131887
Philadelphia,2024/3/9 14:39,7.769388374,51.06646413,3.600053469,29.80672307
San Diego,2024/4/8 9:53,29.14557738,89.22843468,5.885954497,3.143336003
Houston,2024/3/2 8:29,31.5207539,56.95101751,6.332171598,2.801082669
Dallas,2024/3/16 12:35,4.922402917,79.31604277,4.401147834,4.717205811
Chicago,2024/5/7 11:00,19.69122372,49.73990472,4.507243555,16.05533517
Philadelphia,2024/4/14 6:41,9.630702049,38.0390388,4.376585939,16.31354395
Philadelphia,2024/4/18 7:37,25.20901601,34.63222095,3.926956558,17.77526324
San Antonio,2024/5/3 18:45,23.65557999,61.31950386,7.126067489,28.7704198
Dallas,2024/5/5 5:31,15.3035886,69.8545798,4.971946004,29.61243852
San Jose,2024/2/9 18:16,27.56830884,73.5265382,5.197353934,20.43391109
New York,2024/4/30 3:12,1.139198784,43.74212631,2.223292858,2.112861101
San Jose,2024/4/22 21:19,14.60637118,41.8698364,3.105025269,23.58790552
Chicago,2024/5/12 0:37,7.950786041,34.87955566,9.797591531,22.9584182
Phoenix,2024/4/15 2:10,34.6598828,79.72779269,5.037069049,28.68459444
Houston,2024/1/30 16:23,27.23400831,52.4133784,5.080625452,12.47691707
New York,2024/3/1 19:21,4.328267412,34.65824829,8.934180135,14.23315797
Houston,2024/2/13 6:30,12.84566995,89.47227739,1.498425089,17.32664213
San Jose,2024/2/28 17:52,37.24991222,84.93229918,5.01093407,6.216972717
Dallas,2024/5/17 0:19,-6.143714433,45.73368907,3.629463531,0.509218364
San Diego,2024/2/23 22:36,14.9079162,32.27612854,5.528882605,19.25952218
San Diego,2024/4/29 8:10,-8.031954719,87.00801082,5.279383728,19.54699134
New York,2024/1/24 12:59,-8.967781042,79.50472872,6.246150975,3.77897134
Los Angeles,2024/2/13 17:15,37.01147107,84.36828147,8.212759261,28.88685973
San Jose,2024/4/24 15:55,37.03831843,74.73106691,0.018072132,4.124952762
Dallas,2024/1/19 5:50,-8.035213022,66.33357548,9.012858831,5.828744074
Houston,2024/5/6 7:23,24.39310154,32.49950597,8.308288715,23.92840906
San Diego,2024/1/13 10:51,4.339591007,56.50559477,7.173493238,23.37199108
New York,2024/2/28 15:08,4.031210409,68.0712737,4.782401919,23.1285975
San Diego,2024/3/25 22:01,22.54799728,74.95536046,4.728519822,10.34920828
New York,2024/4/10 11:35,12.67577467,40.87421286,7.481994973,15.31813189
Phoenix,2024/1/28 23:50,-1.621692901,35.91686166,7.625307159,11.74944365
San Diego,2024/4/15 14:42,20.69774105,52.50381409,3.229886366,24.11943986
Houston,2024/3/24 0:51,36.09793674,55.96279962,2.330455518,23.37627911
Philadelphia,2024/2/2 22:47,5.482822815,62.99986709,3.648988462,24.70838793
New York,2024/3/2 8:19,22.31574811,83.37692306,0.058634679,6.828932569
San Diego,2024/2/27 0:16,29.14256751,66.58887493,4.882184585,9.91458034
Phoenix,2024/2/23 10:49,-10.98822806,63.83327034,6.459143858,7.205710942
San Jose,2024/1/30 4:04,-3.609606947,50.3925269,4.461413235,11.74182232
Chicago,2024/2/6 22:39,15.67276192,53.412841,3.694660895,24.23665586
Phoenix,2024/2/19 19:31,2.200400859,41.80881149,7.762190721,2.11395862
Dallas,2024/3/12 10:22,26.24950281,60.73296041,7.437933356,10.62283316
Los Angeles,2024/3/1 12:01,32.36563517,70.06910626,2.887511664,4.04505843
Phoenix,2024/1/22 12:03,18.8443982,59.95988911,11.91194855,25.32144617
Philadelphia,2024/5/18 11:08,34.57671068,73.48978153,4.126937799,6.708985198
New York,2024/2/9 8:53,36.87866556,39.16503542,8.724896136,21.34011774
San Jose,2024/3/8 19:48,30.62738219,41.45989161,3.603377794,7.881304855
San Antonio,2024/2/29 5:03,31.30118135,50.38652805,5.01344573,10.12261551
Phoenix,2024/2/11 22:20,-13.28427599,53.93955697,10.03229321,9.235187008
Philadelphia,2024/3/8 0:14,31.92705799,44.93642755,8.376433596,24.70554382
Chicago,2024/4/2 14:38,33.49550498,37.16304788,0.815502934,7.373936141
San Diego,2024/2/13 11:16,4.087347061,72.68586315,9.927522932,19.39625684
Dallas,2024/3/23 10:06,30.03218925,66.3475952,4.516972737,21.5420514
Philadelphia,2024/1/11 5:32,25.65569204,44.08892511,7.978034179,21.35136844
San Jose,2024/4/13 20:03,14.28719209,42.37545339,7.452994614,26.06241956
San Jose,2024/1/29 8:09,14.05116512,74.90416368,7.14005063,4.199850841
Dallas,2024/2/8 18:08,-7.990598303,42.8710713,9.299047661,4.462477044
New York,2024/1/23 10:16,18.35342536,68.51423103,8.454573005,8.189587448
Los Angeles,2024/2/24 9:13,34.98174957,40.44003097,2.161060318,0.451587905
San Jose,2024/4/29 14:51,29.18897958,37.44422957,7.2330141,27.30066344
New York,2024/2/13 19:56,6.144802498,70.00212554,2.673769311,9.934242742
Chicago,2024/3/8 12:54,18.05806629,54.32326758,9.629050296,14.19215675
Chicago,2024/1/23 0:08,-7.178638843,45.4997744,7.142765002,16.75776147
Los Angeles,2024/2/2 2:00,9.70881164,35.81475002,4.839560303,18.95807227
San Antonio,2024/2/23 15:01,-3.277739393,51.26964627,2.303382788,22.48911464
Houston,2024/1/16 16:34,8.94634114,60.10580447,7.118838983,24.39213397
Chicago,2024/2/17 8:01,37.81237761,63.50878974,3.376409663,22.67064655
New York,2024/1/17 16:31,11.98018221,81.2663771,8.394723388,6.224596741
Dallas,2024/2/21 23:17,3.574076922,32.44169255,7.152806013,16.07680285
Chicago,2024/2/10 22:01,28.05067898,32.06763386,9.723805212,22.24047544
Phoenix,2024/2/15 14:52,31.62358905,77.38913404,8.49522244,14.78199877
Chicago,2024/5/8 2:43,26.90102726,79.09413573,6.199148221,8.607674562
Philadelphia,2024/1/7 12:39,36.57982599,88.20052643,0.161011185,2.287191116
San Jose,2024/3/14 19:16,8.750633615,39.92648658,0.692103809,6.098863589
Philadelphia,2024/1/13 14:06,-9.499192069,83.36560152,3.157779742,20.85254496
San Antonio,2024/2/5 1:22,24.28309197,50.16399875,1.284970478,12.94028608
Chicago,2024/4/21 23:47,9.285712848,40.20316747,0.559528649,27.66334488
Dallas,2024/1/27 12:02,19.87061273,35.23114924,3.599699299,26.07651308
Phoenix,2024/4/12 22:11,32.2620841,30.49100004,0.084395104,10.1506894
Chicago,2024/1/1 17:52,3.683247747,53.89480766,9.589320062,28.64341625
New York,2024/3/4 21:21,24.07327642,60.61901824,9.951892647,18.34593953
Chicago,2024/1/23 10:04,12.26602795,61.08534906,3.025323759,12.15041751
Chicago,2024/5/4 18:25,3.972265362,45.80683764,1.911716868,13.91416389
Houston,2024/3/19 23:51,16.42994283,42.99022143,4.9808735,18.34134103
San Jose,2024/3/22 18:24,20.03304846,49.59452987,5.879246217,24.87873937
Chicago,2024/3/1 7:34,12.74713564,60.5308435,4.681183283,0.841600448
Chicago,2024/2/6 19:17,1.153183895,67.47047595,3.628622657,0.32335282
New York,2024/3/3 22:54,21.16043439,86.57899736,3.537423255,28.14071855
Los Angeles,2024/4/15 0:11,-8.930640853,87.2002551,1.308087074,5.503829419
San Antonio,2024/3/28 6:39,9.370336153,52.34192401,6.638110452,25.45191867
San Antonio,2024/3/2 4:05,5.770939096,66.63192469,4.63215517,13.56748022
Phoenix,2024/2/19 16:25,-8.924934039,37.09268524,2.607914185,20.90828015
Dallas,2024/4/18 6:53,38.31926042,37.65865025,9.86513945,17.65562926
San Jose,2024/5/4 15:13,14.01219081,76.98477475,6.022482124,28.37452247
Houston,2024/3/1 16:43,16.55784106,85.79427969,3.886175196,9.079964993
Chicago,2024/3/6 13:44,6.302501182,45.84678874,3.361769538,13.63881812
Los Angeles,2024/2/19 2:55,20.70855732,70.43825906,7.205597935,22.88733413
San Antonio,2024/1/25 18:27,37.28468781,47.50704102,2.064872814,20.84934768
New York,2024/2/2 14:15,9.170956685,81.95846592,9.874188533,16.88225959
San Diego,2024/3/16 2:23,28.97916112,40.48676984,6.053846507,1.200744563
San Diego,2024/4/14 20:52,-3.476633092,72.05173807,2.043210595,21.03077366
San Diego,2024/4/30 16:49,25.56526182,49.01574697,8.117341782,15.50751104
Los Angeles,2024/1/23 21:41,2.433174392,87.99782282,1.430550916,0.450471542
San Diego,2024/2/3 17:30,-1.382958225,75.8194464,5.086954942,16.10981714
New York,2024/3/9 22:42,19.12695878,74.54683985,6.705710125,8.115426317
Dallas,2024/1/19 14:30,20.421475,83.73215056,9.037202684,16.85240022
Los Angeles,2024/2/10 3:50,1.414712666,31.80707829,4.337302645,29.94483881
San Diego,2024/4/7 7:44,-7.711878181,30.1399045,5.898654832,2.734792681
Los Angeles,2024/2/4 20:09,27.06406647,78.21409127,1.318718682,28.58577608
Philadelphia,2024/1/19 3:46,-0.410061368,74.77206488,6.209913586,20.80697264
San Jose,2024/3/5 14:53,16.06755712,30.38069915,4.894853189,11.98591712
Philadelphia,2024/2/28 16:08,29.48236664,53.70207889,4.092226532,16.84946034
Houston,2024/1/20 0:04,8.931722859,87.2548771,2.779822732,16.75038141
Los Angeles,2024/2/25 2:40,37.02497593,79.15890497,3.633669437,1.839720213
San Jose,2024/4/30 17:12,38.7371147,66.89107181,7.44649694,17.25719463
Phoenix,2024/2/4 21:18,38.14777838,39.13984943,7.589521379,22.54891307
Los Angeles,2024/5/13 12:28,2.189324829,69.65842015,6.647379837,27.44665804
Philadelphia,2024/4/24 7:03,9.27721468,82.11350212,5.634662262,0.641162794
Dallas,2024/2/18 22:38,-7.893824285,42.56881361,1.969363375,4.327441036
Philadelphia,2024/3/30 11:38,15.07319975,81.83478169,4.329486144,26.85334261
San Diego,2024/1/11 17:01,-7.598500294,31.87073982,1.305090583,4.142656454
San Diego,2024/3/6 6:13,-0.040959494,37.49398071,1.044206001,19.05175471
Chicago,2024/2/6 22:45,6.697588246,80.24215963,2.35535695,26.43317635
New York,2024/3/6 18:29,34.93615035,63.3466668,3.244971651,3.910168356
San Antonio,2024/1/11 15:41,-0.028169771,83.35814659,3.802104792,25.75285442
Dallas,2024/5/7 16:01,15.68440754,70.28732508,5.052175018,7.39586695
San Antonio,2024/1/18 15:08,33.11165046,33.30261369,4.603575789,13.13121723
New York,2024/5/10 15:22,26.19112577,34.36437941,1.884479428,18.16260314
New York,2024/4/22 8:07,5.155839186,73.99155979,1.3406566,20.6641586
San Diego,2024/1/30 5:59,27.14548925,42.18664568,1.009375436,8.283737887
Chicago,2024/3/20 2:02,18.9155109,32.81668694,1.789630834,12.24115193
San Antonio,2024/3/10 1:47,27.69620451,35.58331033,4.893625303,26.81601283
San Antonio,2024/5/3 18:05,35.28343247,57.14469788,7.93667552,22.93439428
Los Angeles,2024/3/26 0:42,-0.569237865,46.91192251,2.610833706,5.167296225
Chicago,2024/4/11 19:23,-8.936015783,58.63659821,2.283321187,27.44062379
Dallas,2024/3/24 1:33,38.94145312,45.32359884,2.233281606,1.896989578
Philadelphia,2024/3/29 4:13,32.88382895,70.84415545,7.342537176,16.56986065
Chicago,2024/3/10 14:36,12.86597604,84.34867257,8.106451362,23.55228402
Phoenix,2024/4/29 23:43,-4.869774694,55.60017478,2.9680382,2.016443324
Phoenix,2024/1/11 0:17,-3.196186162,78.30008021,11.36112398,29.82294069
Chicago,2024/4/25 22:05,-1.008667441,35.72053643,1.362662903,1.477489218
Philadelphia,2024/5/13 12:58,13.00958028,75.35930732,2.8150514,21.58523081
Dallas,2024/2/27 18:56,18.67672669,52.8931602,5.799758358,24.12571159
San Jose,2024/2/19 8:06,33.50200513,76.88760821,5.624945398,13.20763334
San Jose,2024/4/14 13:08,13.48918698,50.13222266,7.417068834,15.84650574
Houston,2024/4/21 16:35,-4.164245138,34.83222231,5.915146747,18.75327168
Chicago,2024/5/2 22:18,37.68369331,64.07785371,4.711836972,17.22521365
Houston,2024/1/25 0:06,38.3667807,35.38118304,6.897238876,4.42588704
San Antonio,2024/4/21 8:43,1.796191414,51.56052249,8.222359945,8.404388704
Philadelphia,2024/4/1 14:51,31.88093682,88.19800454,7.312585634,18.81159243
San Jose,2024/3/21 17:22,-6.999276725,71.97856092,3.786832978,18.58972996
Houston,2024/1/3 16:55,0.300530211,84.6794123,0.518225585,3.727888921
San Diego,2024/3/10 1:03,12.81660126,61.49354023,5.92065653,20.75608623
San Jose,2024/4/27 20:07,0.677015884,78.63082645,0.878503673,2.836875776
New York,2024/2/25 16:42,3.750975691,47.35894041,4.081098013,28.67588801
Phoenix,2024/3/30 4:09,-3.458959633,30.06733794,3.582192219,8.20876482
Los Angeles,2024/3/10 2:02,-5.428651897,62.9774715,3.691185672,9.282574902
San Diego,2024/3/31 2:52,19.53860413,82.86703619,0.12284125,28.16643203
Philadelphia,2024/2/5 19:42,-3.180356208,50.54056262,8.923411469,15.31079023
San Jose,2024/5/6 1:12,2.725424137,83.00023106,0.669764339,21.82761364
Chicago,2024/2/21 13:09,-8.141415098,37.97763563,4.439035605,15.37873188
Dallas,2024/1/18 13:12,29.50474783,85.965083,3.457880543,15.55228905
Dallas,2024/1/30 0:35,38.2419337,76.31093968,7.982123089,18.16231829
Dallas,2024/3/29 14:44,24.07938318,35.02230952,1.801337512,18.16279137
Phoenix,2024/2/11 21:45,32.64976222,47.46688116,3.974997679,18.68431934
San Antonio,2024/1/3 6:08,5.079494716,88.9637749,4.77877012,3.42204557
San Diego,2024/1/15 12:10,6.115005451,65.75225589,4.692806261,26.14849413
Houston,2024/3/4 4:10,4.97694604,35.95528628,2.499767638,26.01496865
Los Angeles,2024/3/12 11:42,3.994205409,45.51927623,9.383753732,4.892037065
Houston,2024/5/9 13:34,6.896762337,89.57196504,0.392221363,15.2012764
San Jose,2024/2/13 2:05,-3.242813672,85.67166503,3.957434553,28.32799962
Houston,2024/4/20 15:36,39.64494737,66.41772684,3.241485724,19.95380417
Phoenix,2024/3/7 18:28,1.25146058,47.83479746,2.811485264,2.127991178
San Antonio,2024/2/18 4:27,3.980145294,52.1611177,3.322811738,17.9365118
Los Angeles,2024/1/1 15:39,11.42384417,80.48323181,5.281121172,8.641474761
Chicago,2024/1/23 2:34,16.0707356,49.24606824,3.821760704,15.50057914
New York,2024/2/12 19:18,26.72338429,81.57312791,3.154855337,11.82367335
New York,2024/5/16 5:02,0.092572356,84.33888604,9.58358817,1.138840886
Phoenix,2024/2/25 22:30,1.11102505,45.33669127,0.752734534,17.53781294
Philadelphia,2024/3/10 8:55,22.28583788,47.08150137,1.903028098,6.766697692
Chicago,2024/2/18 21:20,30.16810058,61.51477799,9.85575805,4.911581412
Houston,2024/1/4 18:00,26.42317188,42.1264224,5.955331178,16.81054947
Los Angeles,2024/3/20 6:31,5.759102505,51.96240138,0.690024122,19.39461251
Chicago,2024/1/17 21:55,34.0627475,36.98843497,1.903411847,2.09652516
Chicago,2024/5/5 6:58,35.7511943,38.34190662,4.203919459,3.544822092
Houston,2024/3/13 17:32,-1.210448346,45.19214625,8.60812561,5.854293565
New York,2024/5/9 10:21,3.2334405,65.90447122,7.262688257,14.2230928
New York,2024/3/9 15:15,11.88681527,49.81260743,1.74592588,26.94116782
San Antonio,2024/2/29 21:35,-8.14116252,75.60906993,1.768148352,29.10914318
Los Angeles,2024/4/27 16:38,33.43369261,60.00080844,8.571962745,29.61351249
Houston,2024/1/28 22:14,-3.467131559,69.10402509,6.306692201,6.502185435
Los Angeles,2024/4/7 1:29,-8.402420569,69.50614338,8.564790599,4.624745239
Dallas,2024/2/14 6:51,-4.892465103,61.05733909,6.66281718,8.798659082
New York,2024/4/15 2:47,22.61246306,72.1289594,2.779547568,26.56969041
Chicago,2024/3/6 4:27,-8.601110238,66.73607504,0.746751704,13.25663759
Los Angeles,2024/1/24 15:14,4.422853266,86.58086014,0.743961962,4.717443787
Houston,2024/2/5 22:50,-0.090286513,72.2002987,5.373067845,6.414722287
San Antonio,2024/2/6 21:03,26.74157906,56.1836644,1.879124648,1.177618339
Dallas,2024/4/1 14:35,13.73813608,70.31397344,1.553436786,3.678799288
Chicago,2024/3/23 19:24,0.816049363,35.72214814,4.708395079,29.25454751
San Antonio,2024/2/15 2:06,38.83583255,46.79507955,5.252367728,12.49212452
New York,2024/4/10 8:27,8.79780926,60.23753878,5.782005452,15.31122871
Philadelphia,2024/4/1 7:06,35.44479527,88.07589026,3.441450733,26.43235425
Los Angeles,2024/4/6 13:10,-3.913105655,67.33537189,9.135917655,21.45969578
Houston,2024/1/19 20:21,11.23663203,81.64430527,4.451120838,16.80089249
San Antonio,2024/5/4 17:10,9.370487731,49.08266265,8.764568557,23.30142052
San Jose,2024/2/26 23:30,32.67359714,84.0223444,6.623115777,7.023133533
New York,2024/4/24 7:33,16.84719171,51.74495228,0.249122378,4.356483918
San Diego,2024/3/22 3:32,37.84648318,59.91262562,0.877539124,5.188780844
Houston,2024/1/13 11:58,6.40153468,42.10995586,3.240101044,23.08152525
Chicago,2024/1/14 10:06,-8.514540631,83.21005834,5.880716128,16.26136215
New York,2024/3/18 16:56,-2.455302871,32.69148635,2.959807426,8.410973417
Los Angeles,2024/4/30 17:01,17.92427585,42.41766039,3.194318084,17.41239017
Dallas,2024/1/8 22:13,-7.573759219,70.03587515,6.319666462,0.358327817
Los Angeles,2024/1/9 17:08,26.63923422,44.70359149,9.657772666,0.188697046
New York,2024/1/30 10:52,23.74783075,34.44393546,1.199074669,9.408107384
Phoenix,2024/3/3 12:31,22.86744513,38.45723661,1.42583774,19.29478493
New York,2024/5/6 8:55,7.003489484,74.96209202,5.443552444,12.55511576
Philadelphia,2024/1/15 15:40,26.75241258,75.41740813,4.957933009,26.53670386
Houston,2024/3/22 6:40,-0.996064316,85.9060208,8.097510035,12.60422868
